[2024:04:29::7:59:36] AppMain$main || INFO: Starting conversion of file '.\Input\bnav2-1.zip'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 4,15 - record_far
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'record_far.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\record_far.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 6,4 - tool_clock
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_clock.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_clock.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 8,2 - sulphur
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'sulphur.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\sulphur.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 1,11 - armor_leggings_steel
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_leggings_steel.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_leggings_steel.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 7,5 - food_porkchop_raw
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'food_porkchop_raw.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\food_porkchop_raw.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 12,1 - bone
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'bone.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\bone.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 11,5 - quartz
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'quartz.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\quartz.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 5,0 - tool_firestriker
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_firestriker.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_firestriker.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 14,4 - dye_black
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'dye_black.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\dye_black.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 14,5 - dye_red
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'dye_red.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\dye_red.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 14,6 - dye_green
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'dye_green.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\dye_green.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 14,7 - dye_brown
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'dye_brown.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\dye_brown.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 14,8 - dye_blue
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'dye_blue.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\dye_blue.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 14,9 - dye_purple
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'dye_purple.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\dye_purple.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 14,10 - dye_cyan
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'dye_cyan.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\dye_cyan.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 14,11 - dye_silver
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'dye_silver.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\dye_silver.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 15,4 - dye_gray
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'dye_gray.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\dye_gray.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 15,5 - dye_pink
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'dye_pink.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\dye_pink.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 15,6 - dye_lime
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'dye_lime.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\dye_lime.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 15,7 - dye_yellow
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'dye_yellow.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\dye_yellow.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 15,8 - dye_lightblue
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'dye_lightblue.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\dye_lightblue.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 15,9 - dye_magenta
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'dye_magenta.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\dye_magenta.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 15,10 - dye_orange
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'dye_orange.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\dye_orange.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 15,11 - dye_white
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'dye_white.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\dye_white.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 8,4 - food_stew_mushroom
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'food_stew_mushroom.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\food_stew_mushroom.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 4,4 - tool_sword_gold
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_sword_gold.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_sword_gold.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 0,11 - tool_pickaxe_steel
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_pickaxe_steel.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_pickaxe_steel.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 11,1 - sugarcane
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'sugarcane.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\sugarcane.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 4,3 - armor_boots_gold
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_boots_gold.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_boots_gold.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 1,6 - tool_pickaxe_stone
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_pickaxe_stone.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_pickaxe_stone.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 10,1 - painting
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'painting.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\painting.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 8,0 - string
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'string.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\string.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 13,2 - bed
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'bed.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\bed.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 0,4 - tool_sword_wood
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_sword_wood.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_sword_wood.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 2,6 - tool_pickaxe_iron
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_pickaxe_iron.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_pickaxe_iron.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 13,4 - bucket_milk
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'bucket_milk.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\bucket_milk.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 14,0 - ammo_snowball
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'ammo_snowball.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\ammo_snowball.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 8,15 - record_strad
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'record_strad.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\record_strad.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 7,10 - minecart_furnace
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'minecart_furnace.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\minecart_furnace.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 12,2 - door_iron
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'door_iron.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\door_iron.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 10,6 - ammo_pebble
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'ammo_pebble.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\ammo_pebble.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 11,15 - record_dog
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'record_dog.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\record_dog.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 11,4 - bucket_water
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'bucket_water.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\bucket_water.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 0,10 - tool_shovel_steel
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_shovel_steel.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_shovel_steel.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 10,7 - food_cherry
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'food_cherry.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\food_cherry.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 5,9 - handcannon_loaded
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'handcannon_loaded.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\handcannon_loaded.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 7,0 - coal
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'coal.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\coal.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 11,7 - charcoal
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'charcoal.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\charcoal.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 8,9 - label
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'label.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\label.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 8,10 - label_written
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'label_written.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\label_written.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 1,5 - tool_shovel_stone
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_shovel_stone.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_shovel_stone.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 4,1 - armor_chestplate_gold
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_chestplate_gold.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_chestplate_gold.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 12,5 - food_cookie
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'food_cookie.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\food_cookie.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 8,7 - ingot_steel_crude
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'ingot_steel_crude.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\ingot_steel_crude.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 1,15 - record_cat
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'record_cat.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\record_cat.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 4,8 - tool_hoe_gold
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_hoe_gold.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_hoe_gold.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 1,10 - armor_chestplate_steel
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_chestplate_steel.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_chestplate_steel.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 7,2 - ingot_gold
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'ingot_gold.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\ingot_gold.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 9,15 - record_ward
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'record_ward.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\record_ward.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 13,0 - dust_sugar
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'dust_sugar.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\dust_sugar.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 7,7 - ingot_steel
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'ingot_steel.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\ingot_steel.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 0,9 - tool_sword_steel
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_sword_steel.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_sword_steel.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 3,3 - armor_boots_diamond
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_boots_diamond.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_boots_diamond.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 8,3 - dust_redstone
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'dust_redstone.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\dust_redstone.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 0,7 - tool_axe_wood
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_axe_wood.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_axe_wood.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 2,3 - armor_boots_iron
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_boots_iron.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_boots_iron.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 0,6 - tool_pickaxe_wood
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_pickaxe_wood.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_pickaxe_wood.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 0,0 - armor_helmet_leather
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_helmet_leather.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_helmet_leather.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 3,9 - jar
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'jar.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\jar.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 7,6 - leather
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'leather.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\leather.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 14,3 - seat
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'seat.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\seat.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 7,15 - record_stal
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'record_stal.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\record_stal.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 3,12 - lantern_firefly_orange
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'lantern_firefly_orange.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\lantern_firefly_orange.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 4,0 - armor_helmet_gold
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_helmet_gold.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_helmet_gold.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 4,5 - tool_shovel_gold
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_shovel_gold.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_shovel_gold.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 3,2 - armor_leggings_diamond
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_leggings_diamond.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_leggings_diamond.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 2,9 - tool_shears_steel
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_shears_steel.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_shears_steel.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 9,6 - cloth
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'cloth.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\cloth.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 2,8 - tool_hoe_iron
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_hoe_iron.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_hoe_iron.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 1,1 - armor_chestplate_chainmail
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_chestplate_chainmail.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_chestplate_chainmail.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 3,0 - armor_helmet_diamond
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_helmet_diamond.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_helmet_diamond.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 6,2 - armor_quiver
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_quiver.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_quiver.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 6,9 - armor_quiver_full
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_quiver_full.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_quiver_full.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 2,0 - armor_helmet_iron
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_helmet_iron.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_helmet_iron.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 6,6 - armor_boots_iceskates
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'armor_boots_iceskates.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\armor_boots_iceskates.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 10,0 - food_apple
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'food_apple.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\food_apple.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 9,7 - chainlink
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'chainlink.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\chainlink.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 12,0 - egg_chicken
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'egg_chicken.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\egg_chicken.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 13,1 - food_cake
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'food_cake.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\food_cake.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 11,0 - food_apple_gold
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'food_apple_gold.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\food_apple_gold.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 11,6 - olivine
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'olivine.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\olivine.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 10,3 - paper
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'paper.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\paper.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 10,2 - sign
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'sign.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\sign.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 5,1 - tool_bow
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_bow.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_bow.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 5,8 - handcannon_unloaded
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'handcannon_unloaded.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\handcannon_unloaded.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 10,4 - bucket
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'bucket.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\bucket.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 5,4 - tool_fishingrod
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_fishingrod.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_fishingrod.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 5,5 - tool_fishingrod_cast
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_fishingrod_cast.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_fishingrod_cast.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 3,7 - tool_axe_diamond
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'tool_axe_diamond.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\item\tool_axe_diamond.png'
